 Begin Bound-State Code

 INSTRUCTION : OUT 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3                           


 INSTRUCTION : ROT 1 1 1                                                                       


 INSTRUCTION : PARITY +1                                                                       


 INSTRUCTION : POT SPNOFF                                                                      

 **** Calculate multichannel bound-states ****
 

 Subroutine POT for atom atom Collisions has been called.  POT Currently Setup For:
     LA2= 2     SA2= 1     IA2= 3     LB2= 0     SB2=JB2= 1     IB2= 3

 Parity of atom A ((-1)**IPARA):-1     Parity of atom B ((-1)**IPARB): 1


 LMOL=.FALSE.  Therefore Scattering Calculations will be done in the Hund's case(e) representation.

 IDENT=.TRUE.  This Program Assumes that you have Identical Nuclei dissociating to Different Fragment
Electronic States that are g/u symmetrized.
 
 dipole strength:    8.93800000000000     


  The ZERO of Energy is taken at the BARYCENTER of the JA2=  1  atom plus the  2S atom.
     USE FA2_ZERO and FB2_ZERO to shift to a Hyperfine ASYMPTOTE and USE EZERO for an arbitrary shift relative to an asymptote


  
      NMX =                   216
       E0 =   6.312104876887246E-006  a0^{-2} to a.u.
  HARTREE =    219474.630680000       a.u. to cm^{-1}
      GHz =    6579683.90001994       a.u. to GHz

 INSTRUCTION : DIAG 100 5000 2                                                                 

 100.000 -2.626031577880E+00 -2.623645805781E+00 -1.400187768195E+00 -1.337055886942E+00 -1.334516120305E+00 -3.726182857158E-02 -3.279621163319E-02 -2.456508609176E-02  1.223425854552E+00  1.285988454928E+00  1.287477071008E+00  2.617240856296E+00  2.342939620158E+02  2.343262371251E+02  2.345300861209E+02  2.345653749691E+02  2.345887551557E+02  2.355413028001E+02  2.355995847923E+02  2.356027905290E+02  2.356740278972E+02  2.371909814279E+02  2.372000453150E+02  2.372368188511E+02  2.380405406367E+02  2.380453105185E+02  2.380812555272E+02  2.395342368397E+02  2.395836084346E+02  2.395925603943E+02  2.405959887293E+02  2.406368121049E+02  2.406474895334E+02  2.408899743017E+02
 102.000 -2.475193258426E+00 -2.472658519338E+00 -1.322195556282E+00 -1.259082018566E+00 -1.256324155435E+00 -3.400443860760E-02 -2.913674990870E-02 -2.052521571885E-02  1.151132263445E+00  1.213617099346E+00  1.215184848210E+00  2.467099861753E+00  2.344800977826E+02  2.345140274831E+02  2.347048328138E+02  2.347398526501E+02  2.347646671610E+02  2.356542357430E+02  2.357123351330E+02  2.357157372437E+02  2.357837917723E+02  2.372128517213E+02  2.372224887856E+02  2.372590690184E+02  2.380140738693E+02  2.380191154481E+02  2.380548924989E+02  2.394213769234E+02  2.394663613276E+02  2.394758681580E+02  2.404201576982E+02  2.404607526112E+02  2.404719633217E+02  2.407019268067E+02
 104.000 -2.335807191279E+00 -2.333116867850E+00 -1.250265773250E+00 -1.187169400175E+00 -1.184176907006E+00 -3.121896967318E-02 -2.595066779151E-02 -1.692583139074E-02  1.084178171496E+00  1.146581324644E+00  1.148229847350E+00  2.328300747126E+00  2.346520402547E+02  2.346876293779E+02  2.348664248486E+02  2.349011876581E+02  2.349274619073E+02  2.357586258755E+02  2.358165341222E+02  2.358201406202E+02  2.358855037068E+02  2.372331542346E+02  2.372433879914E+02  2.372797672261E+02  2.379897224175E+02  2.379950443752E+02  2.380306455180E+02  2.393170632287E+02  2.393580883149E+02  2.393681735114E+02  2.402576384369E+02  2.402980002394E+02  2.403097533898E+02  2.405281725428E+02
 106.000 -2.206812776604E+00 -2.203960097158E+00 -1.183820572116E+00 -1.120740000254E+00 -1.117495288995E+00 -2.884031068645E-02 -2.316940944249E-02 -1.370128740215E-02  1.022089856849E+00  1.084407261914E+00  1.086138084345E+00  2.199797458851E+00  2.348111046788E+02  2.348483522054E+02  2.350160728038E+02  2.350505910855E+02  2.350783456492E+02  2.358552634365E+02  2.359129717743E+02  2.359167908389E+02  2.359798854813E+02  2.372520180374E+02  2.372628724500E+02  2.372990426786E+02  2.379672768216E+02  2.379728877308E+02  2.380083050551E+02  2.392205054140E+02  2.392579337410E+02  2.392686210644E+02  2.401071965367E+02  2.401473204326E+02  2.401596244691E+02  2.403673856435E+02
 108.000 -2.087265488741E+00 -2.084243532399E+00 -1.122347721125E+00 -1.059281405662E+00 -1.055765792121E+00 -2.681370162744E-02 -2.073536731461E-02 -1.079630956926E-02  9.644426483729E-01  1.026670081543E+00  1.028484605084E+00  2.080657639988E+00  2.349584637952E+02  2.349973629748E+02  2.351548559128E+02  2.351891424915E+02  2.352183930664E+02  2.359448525209E+02  2.360023519628E+02  2.360063919404E+02  2.360675836641E+02  2.372695601571E+02  2.372810596262E+02  2.373170125385E+02  2.379465524370E+02  2.379524607313E+02  2.379876863642E+02  2.391309991973E+02  2.391651385748E+02  2.391764519450E+02  2.399677329233E+02  2.400076139506E+02  2.400204766063E+02  2.402183849841E+02
 110.000 -1.976322312778E+00 -1.973124015861E+00 -1.065392011176E+00 -1.002338231105E+00 -9.985318952910E-01 -2.509295148298E-02 -1.859996381010E-02 -8.164215410212E-03  9.108552121927E-01  9.729882794744E-01  9.748877717774E-01  1.970048479104E+00  2.350951654879E+02  2.351357040427E+02  2.352837383929E+02  2.353178062397E+02  2.353485636916E+02  2.360280218457E+02  2.360853031863E+02  2.360895725924E+02  2.361491784590E+02  2.372858867617E+02  2.372980561122E+02  2.373337831076E+02  2.379273860368E+02  2.379335999807E+02  2.379686260861E+02  2.390479155576E+02  2.390790278984E+02  2.390909912524E+02  2.398382668506E+02  2.398778998613E+02  2.398913281626E+02  2.400801160505E+02
 112.000 -1.873229233692E+00 -1.869847397558E+00 -1.012547933847E+00 -9.495047995464E-01 -9.453867485098E-01 -2.363898743280E-02 -1.672209565616E-02 -5.765465661005E-03  8.609845691547E-01  9.230186943348E-01  9.250042802549E-01  1.867224534696E+00  2.352221479667E+02  2.352643083695E+02  2.354035834943E+02  2.354374455605E+02  2.354697160548E+02  2.361053340057E+02  2.361623878247E+02  2.361668953467E+02  2.362251914066E+02  2.373010942303E+02  2.373139586975E+02  2.373494508973E+02  2.379096329427E+02  2.379161605989E+02  2.379509793798E+02  2.389706914341E+02  2.389990002502E+02  2.390116373516E+02  2.397179212942E+02  2.397573009336E+02  2.397713012127E+02  2.399516353628E+02
 114.000 -1.777310457889E+00 -1.773737758324E+00 -9.634534209561E-01 -9.004188844895E-01 -8.959669182373E-01 -2.241866927923E-02 -1.506686731181E-02 -3.566481120904E-03  8.145217428345E-01  8.764521550498E-01  8.785248078225E-01  1.771517230523E+00  2.353402528654E+02  2.353840126797E+02  2.355151656224E+02  2.355488346876E+02  2.355826198916E+02  2.361772934541E+02  2.362341101193E+02  2.362388646204E+02  2.362960920981E+02  2.373152701216E+02  2.373288553347E+02  2.373641035951E+02  2.378931645907E+02  2.379000137860E+02  2.379346174880E+02  2.388988216805E+02  2.389245185304E+02  2.389378527094E+02  2.396059103688E+02  2.396450310556E+02  2.396596089692E+02  2.398320970552E+02
 116.000 -1.687959101510E+00 -1.684188099837E+00 -9.177844743682E-01 -8.547563428139E-01 -8.499470238882E-01 -2.140381710352E-02 -1.360455569737E-02 -1.538672798094E-03  7.711879521156E-01  8.330096730047E-01  8.351702057520E-01  1.682325768440E+00  2.354502365765E+02  2.354955688457E+02  2.356191808245E+02  2.356526693603E+02  2.356879667039E+02  2.362443534011E+02  2.363009230713E+02  2.363059335959E+02  2.363623040391E+02  2.373284940452E+02  2.373428260091E+02  2.373778209351E+02  2.378778664595E+02  2.378850447492E+02  2.379194256657E+02  2.388318520681E+02  2.388551022336E+02  2.388691560254E+02  2.395015284606E+02  2.395403843677E+02  2.395555449200E+02  2.397207412829E+02
 118.000 -1.604629124458E+00 -1.600652280485E+00 -8.752505450819E-01 -8.122264971719E-01 -8.070351245090E-01 -2.057041097306E-02 -1.230976081076E-02  3.423558243982E-04  7.307312747082E-01  7.924391051352E-01  7.946881627959E-01  1.599109247326E+00  2.355527800872E+02  2.355996537587E+02  2.357162558849E+02  2.357495759347E+02  2.357863789163E+02  2.363069217932E+02  2.363632344216E+02  2.363685102019E+02  2.364242097800E+02  2.373408384454E+02  2.373559435210E+02  2.373906754815E+02  2.378636363010E+02  2.378711509317E+02  2.379053014107E+02  2.387693731586E+02  2.387903208234E+02  2.388051154541E+02  2.394041408134E+02  2.394427258517E+02  2.394584734226E+02  2.396168841796E+02
